train_acc,train_rec,train_f1,test_acc,test_rec,test_f1,batch_size,dropout,lr,epochs,10
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.2,0.1,20,glove_100d
0.9029181486315432,0.9028727770177839,0.9017250747620822,0.8547486033519553,0.8547486033519553,0.8547486033519553,64,0.4,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.4,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.4,0.1,20,glove_100d
0.9768873075906148,0.9767441860465116,0.9766535228839667,0.8882681564245809,0.8882681564245809,0.8882681564245809,16,0.0,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.0,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.0,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.952061754934532,0.9521203830369358,0.9519337235846372,0.8619957972425811,0.8603351955307262,0.8609164210604395,16,0.2,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.2,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.2,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9320751089317554,0.9316005471956224,0.9309006255619592,0.8719406228443363,0.8715083798882681,0.8716961769746299,16,0.4,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.4,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.4,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9578575647743005,0.957592339261286,0.9576771276902717,0.8940323735854462,0.8882681564245809,0.8893464240855853,32,0.0,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.2,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.2,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.2,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.4,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.4,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,32,0.4,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.0,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.0,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.0,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.2,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.2,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.2,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.4,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.4,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,64,0.4,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
,,,,,,16,0.0,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.0,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.0,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.2,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.2,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.2,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.4,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.4,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,16,0.4,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.0,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.0,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.0,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.2,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.2,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.2,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.4,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.4,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,32,0.4,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.0,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.0,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.0,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.2,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.2,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.2,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.4,0.001,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.4,0.01,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
,,,,,,64,0.4,0.1,20,roberta_embeddings_pmc_med_bio_mlm_roberta_large
